score,contamination_0.00041518309826696164-max_features_0.5-max_samples_256,contamination_0.00041518309826696164-max_features_0.5-max_samples_512,contamination_0.00041518309826696164-max_features_0.5-max_samples_768,contamination_0.00041518309826696164-max_features_0.5-max_samples_1024,contamination_0.00041518309826696164-max_features_1.0-max_samples_256,contamination_0.00041518309826696164-max_features_1.0-max_samples_512,contamination_0.00041518309826696164-max_features_1.0-max_samples_768,contamination_0.00041518309826696164-max_features_1.0-max_samples_1024,contamination_0.0008303661965339233-max_features_0.5-max_samples_256,contamination_0.0008303661965339233-max_features_0.5-max_samples_512,contamination_0.0008303661965339233-max_features_0.5-max_samples_768,contamination_0.0008303661965339233-max_features_0.5-max_samples_1024,contamination_0.0008303661965339233-max_features_1.0-max_samples_256,contamination_0.0008303661965339233-max_features_1.0-max_samples_512,contamination_0.0008303661965339233-max_features_1.0-max_samples_768,contamination_0.0008303661965339233-max_features_1.0-max_samples_1024,contamination_0.0016607323930678466-max_features_0.5-max_samples_256,contamination_0.0016607323930678466-max_features_0.5-max_samples_512,contamination_0.0016607323930678466-max_features_0.5-max_samples_768,contamination_0.0016607323930678466-max_features_0.5-max_samples_1024,contamination_0.0016607323930678466-max_features_1.0-max_samples_256,contamination_0.0016607323930678466-max_features_1.0-max_samples_512,contamination_0.0016607323930678466-max_features_1.0-max_samples_768,contamination_0.0016607323930678466-max_features_1.0-max_samples_1024,contamination_0.003321464786135693-max_features_0.5-max_samples_256,contamination_0.003321464786135693-max_features_0.5-max_samples_512,contamination_0.003321464786135693-max_features_0.5-max_samples_768,contamination_0.003321464786135693-max_features_0.5-max_samples_1024,contamination_0.003321464786135693-max_features_1.0-max_samples_256,contamination_0.003321464786135693-max_features_1.0-max_samples_512,contamination_0.003321464786135693-max_features_1.0-max_samples_768,contamination_0.003321464786135693-max_features_1.0-max_samples_1024,contamination_0.006642929572271386-max_features_0.5-max_samples_256,contamination_0.006642929572271386-max_features_0.5-max_samples_512,contamination_0.006642929572271386-max_features_0.5-max_samples_768,contamination_0.006642929572271386-max_features_0.5-max_samples_1024,contamination_0.006642929572271386-max_features_1.0-max_samples_256,contamination_0.006642929572271386-max_features_1.0-max_samples_512,contamination_0.006642929572271386-max_features_1.0-max_samples_768,contamination_0.006642929572271386-max_features_1.0-max_samples_1024
silhouette_score,0.09813571969413275,0.032073520932586086,0.0978978293644349,0.014773041287626791,0.10919306709136678,0.18702996883348214,0.08986067058200543,0.06656314734562678,0.11423160656709361,0.06429346249633965,0.10200565366571439,0.03266120397640985,0.13150876825523347,0.14140976052277254,0.12480889613113184,0.0846311912512675,0.13384268422299916,0.0700954368323058,0.0914860854326913,0.0983324265174998,0.15408993303235483,0.14796666315969995,0.14537778124911313,0.11278128072109994,0.1020567530624994,0.09272423713560578,0.09985098869427568,0.09586246186646201,0.13393765620535308,0.14353161301003273,0.15650829546996525,0.13220098041023207,0.09681349596546647,0.09862690134375487,0.10013258892489738,0.10034605400098018,0.12757972336078516,0.14602029448650639,0.14859529888973833,0.12836017288587323
calinski_harabasz_score,0.0964830303091736,0.12426108469726525,0.7520254319197444,9.188190267948976,2.365630364386888,0.29440172851413343,0.08426862786296369,1.1392737775180986,2.217895040476915,1.1512786095116998,0.11486324958612441,4.610629853051793,0.17733997070771473,0.37241282126706005,0.18699165626160935,0.8049247668798306,2.313590960824889,1.925536190761898,3.9619566822528647,0.45711752862193195,0.3349407556460257,0.2945305014485373,3.382602003304938,0.3240156504108504,5.109463342083489,4.450053187167199,7.139317699922735,1.3450228684811194,1.3845021442371435,0.19515129273842355,4.091084607453093,1.4984583483530762,5.946426027451118,6.820348114231224,10.79264319519381,0.9256597302873072,0.8154137494005523,0.6486160775429238,0.34551029428690994,0.7558363350309963
davies_bouldin_score,25.995054209898097,22.53293248752192,8.620490686084736,2.308319199141077,5.499786322191471,16.79561667187152,24.75615604929471,6.459213185457034,8.151958247371182,9.015808827851004,31.6270345860698,4.417342836411796,30.54071990539682,19.059815480643522,29.55940721314133,11.808128566554643,11.370644292901277,11.035338480373486,7.959617927451787,23.48487453535072,30.042074002071892,32.8674495637877,8.894317291829564,29.08972891179011,10.010723729127182,10.071108945624292,8.29640116166194,19.254906257659975,20.532206145232866,53.68652021577382,11.579954600812165,19.31278203596408,12.795792418030961,11.906134230540786,9.353245098281839,32.3891067929372,36.33963626761903,40.637658521444926,54.90151005647691,37.74294112532266
